O_K.	0
Mike. Mike-one?	0
Ah.	0
We're on?	0
Have a good meeting.	0
Do you want this closed?	0
Yes, please.	0
I mean, we're testing noise robustness but let's not get silly.	0
O_K, so, uh,	0
you've got some, uh,	0
Xerox things to pass out?	0
That are - Yeah.	0
Yeah, um.	0
Yeah.	0
Yeah, I'm sorry for the table, but as it grows in size, uh, it.	0
Uh, so for th- the last column we use our imagination.	0
O_K.	0
Ah, yeah.	0
Ah.	0
Uh , yeah.	0
This  one's  nice,  though. This has  nice  big  font.	0
Uh, do you want  @@ .	0
Yeah.	0
@@	0
Let's see. Yeah.	0
Yeah.	0
Chop!	0
When you get older you have these different perspectives. I mean, lowering the word hour rate is fine, but having  big   font!	0
So I-	0
That's what's -	0
Next time we will put colors or  something .	0
Yeah. It's mostly big font.	0
Uh.	0
O_K. Uh -	0
O_K, s-	0
Go ahead.	0
so there is kind of summary of	0
what has been done -	0
It's this.	0
Summary of experiments since, well, since last week and also since the -	0
Oh. O_K.	0
we've started to  run  - work on this.	0
Um.  So since last week we've started to fill the column with um	0
uh features	0
w- [MASK]	0
with on-line normalization but with delta also, because the column was not completely - well, it's still not completely filled, but	0
Mm-hmm. Mm-hmm.	0
we have more results to [MASK]and	0
finally, hhh,  um  ehhh   P_L- uh delta seems very important.	0
Uh  I don't know. If you take um,	0
let's say,	0
[MASK]	0
so, the next - t- the second, uh, part of the table,	0
Mm-hmm.	0
uh  when we use the large training set using French, Spanish, and English,	0
you have one hundred and six	0
Mm-hmm.	0
[MASK]	0
a- And again all of these numbers are with a hundred percent being, uh, the baseline performance, but [MASK] Yes.	0
Yeah, on the baseline, yeah.	0
So -	0
Yeah.	0
Yeah.	0
So now we see that the gap between the different training set is much  uh	0
uh	0
much smaller	0
It's out of the way.	0
um -	0
Right.	0
But,	0
actually, um,	0
for [MASK]	0
And	0
Mmm,  Yeah.	0
And f- also for Italian, actually.	0
If you take the second	0
set of experiment for Italian, so, the mismatched condition,	0
Mm-hmm.	0
um	0
when [MASK]	0
so, it's multi-English, we have a ninety-one number,	0
Mm-hmm.	0
and training with other languages is a little bit worse.	0
Um -	0
Oh,  I  see. Down near the bottom of this sheet.	0
Uh,   yes.	0
So, yeah.	0
O_K.	0
And, yeah, and here the gap is still more important between using delta and not using delta.	0
If y- if I take the training s- the large training set, it's - we have one hundred and seventy-two,	0
Yes.	0
Yeah.	0
and one hundred and four when we use delta.	0
Mm-hmm.	0
Uh.	0
Even if the contexts used is quite the same, because without delta we use  seventeenths - seventeen  frames.	0
Uh.	0
Yeah, um, so the second point is that we have no single cross-language experiments,	0
uh, that we did not have last week.	0
Uh, so this is	0
training the net on French	0
only, or on English only, and testing on Italian.	0
Mm-hmm.	0
And training the net on French only and Spanish only and testing on,	0
uh	0
T_I-digits.	0
Mm-hmm.	0
And, fff  um,	0
yeah.	0
What we see is that	0
these nets are not as good, [MASK] which is always one of the best.	0
Yeah, then we started to work	0
on a large dat- database containing,	0
uh, [MASK]	0
uh from	0
uh English digits, and from Italian digits.	0
So this is the - another line -	0
another set of lines in the table.	0
Ah, yes. Mm-hmm.	0
Uh,  @@  with SPINE and	0
uh, actually we did this before knowing the result of all the data,	0
uh, so we have to- to redo	0
the uh - [MASK]	0
Mm-hmm.	0
But um	0
this - this net performed quite well.	0
Well,	0
it's - it's better than the net using French, Spanish, and English only.	0
Uh.	0
So, uh, yeah. We have also started  feature  combination experiments.	0
Uh many experiments using features and net outputs together.	0
And this is -	0
The results are on the other document.	0
Uh, we can discuss this after, perhaps - well, just,	0
@@ .	0
Yeah, so basically there are four -	0
four kind of systems. The first one, yeah, is combining, um,	0
two feature streams,	0
uh using -	0
and [MASK] So it's the -	0
kind of similar to the tandem that was proposed for the first.	0
The multi-stream tandem for the first proposal.	1
The second is using features and	0
[MASK]	1
And [MASK]	1
[MASK]	1
Um,	0
yeah.	0
Mmm.	0
You know you can - you can comment these results, or -	0
Yes, I can s- I would like to say that, for example,	0
um, mmm, if we doesn't use the delta-delta,	0
uh we have an improve	0
when we use s- some combination.	0
But when w-	0
Yeah, we- ju- just to be clear, the numbers here are	0
Yeah, this -	0
uh recognition accuracy.	0
Yeah, this number recognition acc-	0
So it's not the -  Again we switch to another -	0
Yes, and the baseline - the baseline have - i- is eighty-two.	1
Mm-hmm.	0
Baseline is eighty-two.	1
Yeah	0
So it's experiment only on the Italian mismatched for the moment for this.	0
Uh, this is Italian mismatched. O_K.	0
Um.	0
Yeah, by the moment.	0
Mm-hmm.	0
And first in the experiment-one	1
I - I do -	0
I - [MASK]	1
Mm-hmm.	0
and	1
is [MASK]	1
Um.	1
for the ne - [MASK]	1
[MASK]	0
And I try to combine different type of feature, but the result	1
is that [MASK] for the Italian database	1
because never help to increase the  accuracy.	1
Yeah, eh, actually, if w- we look at the table, the huge table,	1
Mm-hmm.	1
um, [MASK]	1
but this is not the case for Italian what - where [MASK]	1
Mm-hmm.	0
So, um	0
uh, well, I don't think this is a bug but this - this is something in - [MASK]	0
um process that	0
uh	0
I don't know what exactly. Perhaps the fact that the - the -	1
there's no low-pass filter, well, or no pre-emp- pre-emphasis filter and that	1
[MASK] in the Italian, or, well, something simple like that.	1
But - that we need to sort out if want to	1
Mm-hmm.	0
uh [MASK] because	1
for the moment M_S_G do- doesn't bring much information. And	1
Mm-hmm.	0
I-	0
as Carmen said, if we combine the two, [MASK]	0
Um, the uh,  baseline  system - when you said the  baseline  system was uh, uh eighty-two percent, that was trained on what and tested on what?	1
Mm-hmm.	0
That was, uh Italian mismatched d- uh, uh, digits, uh, is the testing, and the training is Italian digits?	1
Yeah.	0
Yeah.	1
So the "mismatch" just refers to the noise and - and, uh microphone and so forth, right?	1
Yeah.	0
Yeah.	0
So, um	0
did we have - So would that then correspond to the first line here of where the training is - is the uh Italian digits?	0
The - 3x	0
The train- [MASK] Yes. Ah yes! This h- Yes. Th- Yes.	0
Yes.	0
Yes. Training of the net, yeah.	1
Yeah.	0
So, um - So what that says is that in a matched condition,	0
we end up with [MASK]	1
Now w- would - do we have a number,	1
I suppose for the matched -	1
I - I don't mean matched, but uh use of Italian - [MASK]	1
Uh  yes?	0
Uh  yeah, so this is - basically this is in the table.	1
Uh  so the number is fifty-two,	1
Another table.	1
uh -	0
Fifty-two percent.	1
